GeneSymbol	Fetal Mesenchymal Stem Cells	Fetal CD14+ Monocytes	Fetal CD8+ Activated T Cells	Fetal Naive CD4+ T Cells	Fetal Naive CD8+ T Cells	Fetal Natural Killer T Cells	Fetal B Cells	Fetal GZMK+ Natural Killer	Fetal Memory CD4+ T Cells	Fetal Hofbauer Cells	Fetal Plasmacytoid Dendritic Cells	Fetal GZMB+ Natural Killer	Fetal Endothelial Cells	Fetal Syncytiotrophoblast	Fetal Fibroblasts	Fetal Cytotrophoblasts	Fetal Proliferative Cytotrophoblasts	Fetal Nucleated Red Blood Cells	Maternal CD8+ Activated T Cells	Maternal Naive CD4+ T Cells	Maternal FCGR3A+ Monocytes	Maternal CD14+ Monocytes	Maternal Natural Killer Cells	Maternal B Cells	Maternal Plasma Cells	Maternal Naive CD8+ T Cells	Fetal Extravillous Trophoblasts
TARS	46.70555183812619049	5.58690150413715880	67.68773340328469601	14.44029688754686624	32.29252319839739016	54.32197015197248646	9.30735669807741850	234.84150717498906147	41.28260483718540286	16.97122154879098943	0.00000000000000000	129.94152312521012504	15.86712575175000950	4.60135749958510054	49.03544519590575845	30.23807496761973113	29.81952191142762132	102.64980961743340515	26.47891581277919570	46.22754956540122606	6.35629842629815034	14.60839562144696835	17.88381563004449859	16.93546212346571878	37.70517345575677126	3.50240674221789261	13.86242584483400009
TARSL2	0.69702632559377853	0.77312801733562708	18.39481143336053748	14.00923745489362915	5.59447254048165998	36.32404898184717723	10.17356264601484028	59.42090459783804590	32.32368468075618040	2.07842656652897739	15.26035619102023766	40.73193521227324254	0.07146462611777593	0.00000000000000000	0.00000000000000000	0.89984441230197787	0.00000000000000000	24.58132166584563549	19.06691102112493752	27.03826787701007461	1.79174054793433357	1.80091394003470850	13.37147968813206411	13.85026082666501779	19.87452170432413467	15.52922361808932550	0.00000000000000000
TBC1D10C	0.00000000000000000	5.76912318885408304	46.33886002626492484	24.65938299379749665	19.56213124112281676	34.06364714510863934	25.95020934127298773	18.03359666685231488	28.43233981012506462	0.00000000000000000	10.56484983881339446	54.46484762247101941	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	25.57406975307606700	17.20977760251950528	1.39625312018234071	0.00678802327485327	31.21124254221091121	19.74873972345078599	13.70013507372031469	13.27935057063377400	0.00000000000000000
TBC1D14	6.73137992770774929	4.46761791373783712	9.87592914122899401	6.12370334947968153	12.47504078244181258	5.11743004779202959	10.12999633382236908	3.68297428684790518	7.48393629336130228	69.13260523376688127	19.02972262586056473	10.37242753933210082	6.84919964523973945	3.42497199728933888	2.05927996686172321	11.93294961212332694	8.18525928527784252	0.00000000000000000	8.82471808987030748	12.32329505929455848	9.73738893116539650	6.46328194134572520	8.29238511094608555	8.40795454111753493	22.23540201606579458	6.69325427383912253	11.01676325957528668
TBC1D19	3.85747067241170516	0.00000000000000000	4.55223191055270249	1.57868208466744919	8.06028182724700848	1.07826434246369574	0.00000000000000000	12.02726756864805324	1.09371113085907212	0.00000000000000000	0.00000000000000000	24.00940860670382193	6.87155110143463155	0.00000000000000000	6.23641757075437209	3.65991037562038812	0.00000000000000000	0.00000000000000000	15.07266118864393079	14.87297723228892643	0.64850658052810450	0.00000000000000000	14.69303916150263234	2.72233144218129919	0.00000000000000000	15.34198893822496146	0.00000000000000000
TBC1D2	12.06383740789029879	21.66998925940563936	0.00000000000000000	0.00000000000000000	0.00000000000000000	11.05119307790994299	1.83432639419302124	21.62708913231177021	4.64400997708827301	7.65455761462437856	0.00000000000000000	0.00000000000000000	0.00000000000000000	14.94666568245454563	11.43798726333139371	21.64873987435464997	19.74312677818453921	101.69491844668124259	0.00000000000000000	0.00000000000000000	44.03471761543216445	20.89074474137896686	4.60224504077510765	0.11089933059380981	0.00000000000000000	0.00000000000000000	20.31999898948969374
TBC1D24	5.13136021018435962	0.00000000000000000	2.66774473217879748	0.70334451922910690	0.00000000000000000	8.48925802188797896	0.00000000000000000	0.00000000000000000	0.00000000000000000	2.41134020077554245	2.73023755807039681	4.27067244161716886	2.32697089061859019	0.00000000000000000	3.07378932386767190	0.44432932801763553	0.64185635655304318	0.00000000000000000	0.94966216492200084	0.97939204534112834	0.00000000000000000	0.39615070300636518	4.74086115914828188	0.61723289232970791	0.00000000000000000	0.69114984260005041	1.33336265739408999
TBC1D31	0.40941362995979441	0.00000000000000000	10.05271691607994100	3.33013451255372006	0.00000000000000000	5.32482446221022521	0.00000000000000000	0.14890265206047792	3.10629035025595268	1.14060476679894296	9.15565445507055742	40.80510560169496159	0.00000000000000000	0.00000000000000000	1.40584892450605570	0.27998051343297742	0.82323045371972170	11.47110756458526915	2.36861882155220060	1.51934782250075351	0.03616575508891186	0.00000000000000000	1.88287767400605865	0.00000000000000000	0.00000000000000000	3.00881696025915524	0.00000000000000000
TBC1D4	0.97865040615883203	0.00000000000000000	6.38478578716439493	33.11889143769983690	45.08369070283934121	2.41843435981776533	1.18832876266173848	14.69035743381211390	38.18043253005384230	32.76617668253077653	0.00000000000000000	0.00000000000000000	56.23830260799127956	0.00000000000000000	0.00000000000000000	4.66904318530264373	4.61460666524501839	0.00000000000000000	7.97644192958200815	19.60534608519496658	1.97748435381163934	3.89562518762105547	3.88438342576959617	0.00000000000000000	1.84149445472292017	27.72284128490587563	3.95255884025908388
TBC1D7	1.71386928354616153	25.62489621182932353	4.62764538255622337	1.85522719498324729	5.32424622856202934	0.00000000000000000	6.05182083213111177	2.81745535191963059	0.00000000000000000	2.61976371264768826	27.89254536367160142	0.00000000000000000	9.72868370772686042	2.79871272459626397	3.30018158103168568	17.10589164166007237	19.08634145830715667	50.68324352567671554	3.79868432640754117	0.46699405607941608	11.22640578612977613	45.29698507611297487	9.09926104888610965	4.95303795300916949	7.04788115190918951	3.97023037200749096	2.49591197432932477
TBC1D8	0.83662272134275262	29.25741775161181124	6.03697608422397636	2.32513640583750680	0.00000000000000000	4.35024339016977724	4.11473683282465696	8.32530005591736533	0.00000000000000000	2.91798933572196706	4.17668245655689852	0.00000000000000000	0.40990299934973085	0.00000000000000000	1.77703460079220843	2.97307869596712138	3.23053048260436348	61.10644264190824515	2.78703442163330584	5.89055870136610604	17.50497599198035559	25.28500634099678734	8.19939721040375424	3.18423499806411625	8.35429078215138965	2.72685558898092317	1.74781480811059953
TBC1D9	28.55348244891271392	23.59326860250213542	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	25.92793928697828321	0.00000000000000000	0.00000000000000000	56.10674230926405670	0.00000000000000000	0.00000000000000000	17.65251374477249868	9.64940177367438956	17.82337206937477347	38.38747287268441966	14.15290531763898407	0.00000000000000000	0.00000000000000000	9.62954981258776321	0.00000000000000000	17.91582111365240593	0.00000000000000000	12.77521316184901146	17.58944100736249894	0.00000000000000000	3.82919964746505093
TBCC	21.11763942611939981	0.00000000000000000	130.82287407319688555	73.72668932990914925	120.68644421711644554	190.12764519251010142	33.02910570205330743	346.53121575157740608	155.56527398081806268	23.72924933292492611	0.00000000000000000	226.43128051152106650	12.59989727482235722	0.00000000000000000	25.70272318127211619	28.67291129681663264	22.11391915450464296	136.17761683997272826	92.51247779905942537	105.18991880314356990	8.39851549520050078	0.00000000000000000	121.15279386533428863	27.29953795081359047	47.94911178652093753	45.66146747777059289	7.02163057804035251
TBKBP1	7.56359289941844004	0.00000000000000000	6.87084498347966566	0.00000000000000000	15.12299028380284582	2.11809791350229881	0.00000000000000000	0.00000000000000000	0.00000000000000000	9.76695400412585890	0.00000000000000000	0.00000000000000000	33.44762981493138199	0.00000000000000000	11.77843716494891524	0.00000000000000000	0.00000000000000000	0.00000000000000000	1.62522197709361294	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	2.67063824577959741
TBX2	48.59784987644131604	5.97025824182246545	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.37340204892549173	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	129.55258740926191763	8.76914420433216257	65.17491512019888944	2.45068162032461867	1.14456785810714168	0.00000000000000000	0.00000000000000000	0.00000000000000000	2.75129871215000676	0.00000000000000000	3.97111322830089897	3.53303457026968504	0.00000000000000000	0.00000000000000000	1.21206986106218229
TBX21	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
TBX3	35.40790417441593263	32.53776392532572004	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	15.66083859320039551	36.91860785192807981	6.04308406433116385	26.59552055892830680	0.00000000000000000	111.51803012303530238	266.27516946727655522	268.41942684515913697	82.37333130520141822	333.15346956207349649	91.67728643312966597	478.59988055506363480	16.89187485088837448	0.00000000000000000	26.92961586555560771	31.42705529989049396	5.33314745538217760	18.33244228120440411	0.00000000000000000	18.60533162696709297	36.16949609230422880
TBX5	22.92490600195716510	3.59397720244319085	0.70460458833516060	0.00000000000000000	0.00000000000000000	0.00000000000000000	1.87624518124032580	6.62496514482944399	0.45551281704635044	1.69835957418233585	13.29234734858160039	0.00000000000000000	3.10389477126640712	0.00000000000000000	33.53053869550833355	0.00000000000000000	0.60816022850454576	0.00000000000000000	0.01294251161263972	2.31580689668895667	0.00000000000000000	0.00000000000000000	0.13350579699285897	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
TBX6	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
TBXAS1	0.91773958326078708	23.12834664559515474	8.76282932136881598	0.00000000000000000	0.00000000000000000	8.42819678459020061	0.17131255540290610	0.55815870971890580	3.18701107944765161	58.22310295115005374	4.21769706112276754	25.64566569455952205	1.42336270154714262	0.00000000000000000	2.24220825886362984	0.77302746812592604	0.10812116739304961	49.38797035366070531	2.08349458307043678	5.20779466168052174	36.21572308768252668	27.76152193706981208	10.33407247302682030	3.25953731934264557	2.36784116166961622	1.25514760004083548	1.09504182130413530
TC2N	2.39469935916405507	4.02645855197143376	23.27013041685303207	75.10491177704795973	38.90088205725272275	38.13476814635286161	6.94573880455624160	96.84665801582815448	47.40041991331798243	2.29768797686107895	0.65779921801212971	0.00000000000000000	1.40162385326317041	22.10003567688369586	1.42824769427942222	3.43489752102180201	4.67682664085319644	0.00000000000000000	104.41906828707109867	59.86688098957084492	0.59510835243212590	5.28706693668250338	38.82321210841199388	5.19581526503526803	7.37450156265016155	63.43228072449349497	2.33157740751412579
TCAF1	22.30314360054004652	6.92962183511025742	0.46501178883655503	0.00000000000000000	0.00000000000000000	3.28495329668171854	2.07023629867060999	15.10733942204606706	15.82475128778675355	7.77734333321826465	72.37908828243924120	5.47974998432809723	16.18825411059587083	8.32347134470860972	21.45916077740708516	126.00525016240744947	70.57853121481390701	0.00000000000000000	2.56942551251749762	0.51309377419272395	10.81239097022241502	3.57656655938500512	9.18782995904320465	2.18379657357818102	0.34670245612764694	0.75814245285010196	8.60960186514752301
TCEA3	19.66823732073805076	1.12178943348399152	2.00780153270588224	2.48144600721846498	1.21316338278702762	0.00000000000000000	1.25474911502451936	0.04900877985581266	3.11588087407860037	1.01871609750746606	0.00000000000000000	1.89798415068364212	3.25381832430116180	0.79700306538061150	12.49886421754534460	1.59565752408971862	0.53695441256249155	0.00000000000000000	0.00000000000000000	6.57538931368382862	0.30459791642704681	0.00000000000000000	1.50626805642294115	0.95647971291025835	10.57855522091114686	0.00000000000000000	23.86237935565573665
TCEAL3	61.91245195487462638	2.07343917341427408	6.84760823346998393	0.00000000000000000	9.59219532784810802	24.48743155996026744	0.00000000000000000	0.00000000000000000	11.07699346290813480	40.47247595938554099	0.00000000000000000	21.22169571267170696	26.28899768922777369	0.00000000000000000	127.77537506106618537	0.00000000000000000	0.00000000000000000	0.00000000000000000	5.04100788806231215	11.17112663863934330	3.65724228308083354	0.00000000000000000	0.00000000000000000	5.42332601767606981	0.00000000000000000	1.39462803311880634	0.00000000000000000
TCEAL4	276.97289316693428418	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	57.02922944374865466	0.00000000000000000	0.00000000000000000	137.31701788309433709	0.00000000000000000	429.07759906966919061	256.07268365388529219	266.15199363050760439	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	417.28495165375056786
TCEAL7	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
TCEAL9	342.99535613455134353	59.49767473578098276	0.00000000000000000	14.22720730417978885	0.00000000000000000	48.32945454915640937	6.29143443317269835	42.35621220072097515	101.31055211635225533	66.38748858981995227	419.49911529569135382	83.50048716320783626	699.60213905299519865	343.43523471023752336	328.65241858526547958	951.71986022198052524	986.13924428771019848	0.00000000000000000	44.80015584824555219	38.93931681502778019	76.79988528312649976	51.54783781803029541	33.01222017822536969	39.65026010479250829	52.80140869644890245	21.15987741725651006	387.78224466058134112
TCF21	504.08486116784598607	0.00000000000000000	8.14272983638153569	0.00000000000000000	0.00000000000000000	0.00000000000000000	39.16792621976637179	0.39855076500060965	0.00000000000000000	26.52501045673168889	0.00000000000000000	244.77721940906553755	16.33297756344939344	25.81783376238868044	184.52364628637192823	22.58597087629658873	18.27345416131468170	0.00000000000000000	4.30422051313726151	0.00000000000000000	12.72713983361617096	0.00000000000000000	0.00000000000000000	25.75300929369843317	0.00000000000000000	0.00000000000000000	7.97172276413573133
TCF4	50.14748365038045108	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.27836403647081487	0.21183790374380088	43.99202097113086296	0.00000000000000000	0.00000000000000000	16.90175216221480170	24.69023519290058388	2.76764720795628882	97.64911732128958022	0.00000000000000000	27.14918947122761850	0.00000000000000000	0.43594295996867277	0.00000000000000000	0.00000000000000000	0.00000000000000000	10.06413463835064270	0.75712661997074848	5.29706823615593425	20.65014466341575172	23.52333723525233111	0.00000000000000000	0.00000000000000000
TCF7	2.80617281045085987	3.08875438685707371	30.13111236311256036	47.31221320650667650	49.17209516209719311	64.07311041624258507	10.44906510482160478	60.43695134341967901	65.56649179897026158	3.38764122205689544	12.61918441896267318	38.00212868127091070	1.57522494335363517	0.00000000000000000	4.89047926750240869	2.15504969142029612	4.41956430357638919	56.52579436818089675	33.07005694015645503	42.15654927284439424	0.70097321347218655	1.44424784266184569	31.40666087528086337	9.59647676398363814	29.93517450716005968	38.06827606173376921	3.69978781940059376
TCF7L2	40.50252822929059704	10.78802588362096593	0.00000000000000000	5.89390572808699176	0.00000000000000000	0.00000000000000000	3.21534733341733814	0.00000000000000000	7.84740123935294243	7.14003944206424546	6.16378666442762135	0.00000000000000000	5.68865344247236937	0.00000000000000000	36.92433643950420930	25.54704837334838530	19.09706412719580371	72.24259421833295391	2.29913717988095856	0.00000000000000000	8.37172633808393485	10.49812396252352009	1.90013065414440740	0.10406507024752090	0.00000000000000000	5.13651963673856571	108.18415016337827694
TCHH	6.31580738406952324	0.00000000000000000	0.00000000000000000	3.19173992026125619	21.84824934067683344	0.00000000000000000	0.00000000000000000	13.00843102287261743	0.00000000000000000	14.66917033899535916	54.99035628007036536	0.00000000000000000	1.54255468333354373	509.79409258302700891	0.00000000000000000	39.71557151233198368	18.43558311889930579	192.02315055714450409	1.39459851220425546	0.00000000000000000	28.07478490239535063	11.97994571887856985	0.00000000000000000	0.00000000000000000	7.07002430548559690	23.04774459788001550	73.78441384807761949
TCHP	9.92840941190675963	0.00000000000000000	18.73602574619551220	5.28389176024195972	0.00000000000000000	9.51240703277272281	1.29334738342877809	12.78565405474755501	2.18752880780853642	5.37643101659575517	13.29259909708235554	34.70934739402031255	18.16895176093962760	7.92570817234693248	9.19496112286163658	8.26633717776466170	10.77077093737364066	0.00000000000000000	7.15081856509371949	0.00000000000000000	0.49488266242429391	0.00000000000000000	3.66693382102494558	5.23170268083946954	0.00000000000000000	2.47455966499127467	1.23512873263672596
