Mixture	Fetal Mesenchymal Stem Cells	Fetal CD14+ Monocytes	Fetal CD8+ Activated T Cells	Fetal Naive CD4+ T Cells	Fetal Naive CD8+ T Cells	Fetal Natural Killer T Cells	Fetal B Cells	Fetal GZMK+ Natural Killer	Fetal Memory CD4+ T Cells	Fetal Hofbauer Cells	Fetal Plasmacytoid Dendritic Cells	Fetal GZMB+ Natural Killer	Fetal Endothelial Cells	Fetal Syncytiotrophoblast	Fetal Fibroblasts	Fetal Cytotrophoblasts	Fetal Proliferative Cytotrophoblasts	Fetal Nucleated Red Blood Cells	Maternal CD8+ Activated T Cells	Maternal Naive CD4+ T Cells	Maternal FCGR3A+ Monocytes	Maternal CD14+ Monocytes	Maternal Natural Killer Cells	Maternal B Cells	Maternal Plasma Cells	Maternal Naive CD8+ T Cells	Fetal Extravillous Trophoblasts	P-value	Correlation	RMSE
STP0786	0.08923572377729012	0.00000000000000000	0.02219767468333697	0.00000000000000000	0.00000000000000000	0.02947357138447825	0.01098343655510077	0.00644951263581554	0.00000000000000000	0.03852840920154361	0.08566235619436145	0.00806647817283783	0.02751530846529591	0.09960400807193524	0.01060376364903044	0.25247412237764161	0.00000000000000000	0.00020613904040763	0.00000000000000000	0.05726059129952699	0.00000000000000000	0.03231691518926675	0.00328953040758115	0.01271111372859654	0.01036719612072274	0.09669162548239006	0.10636252356284026	0.00000000000000000	0.97903248720769809	0.57664160372087503
STP0795	0.08996785649117131	0.00000000000000000	0.02497615107480860	0.00000000000000000	0.00000000000000000	0.01256372130505327	0.04636246897828883	0.00000000000000000	0.06036651594982181	0.03264743121890254	0.07637690205720131	0.01817526708004540	0.04689542597893791	0.08403366997897831	0.02257732255382148	0.15356544042412207	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05324380277145128	0.00000000000000000	0.03448953157644983	0.00606308929495584	0.00000000000000000	0.00000000000000000	0.12358361151899283	0.11411179174699733	0.00000000000000000	0.97311472703981150	0.64014627988140171
STP0881	0.04915641022505950	0.00000000000000000	0.02946236660163642	0.00000000000000000	0.00000000000000000	0.00070945131638889	0.01915011383963015	0.00000000000000000	0.00000000000000000	0.01604888996565561	0.12312607399518205	0.01944788297476743	0.06997861227763179	0.11839515986881052	0.00000000000000000	0.19048300009375754	0.00000000000000000	0.00012772116184629	0.00000000000000000	0.13710346391071551	0.00000000000000000	0.05691789549444851	0.01712873874716468	0.01489909403300725	0.00000000000000000	0.05260246283258933	0.08526266266170862	0.00000000000000000	0.97163407414329472	0.51972378470796365
STP0903	0.09124628318167190	0.00000000000000000	0.02474012259749868	0.00000000000000000	0.00000000000000000	0.01192210726832806	0.07785215985981819	0.00184000391858018	0.00196136281223855	0.02893703836182057	0.06848158058097879	0.00000000000000000	0.09563184691898412	0.13211264914892432	0.01041788283744776	0.16039320041711166	0.00000000000000000	0.00077094249391353	0.00000000000000000	0.11604833419433155	0.00000000000000000	0.04641652656812056	0.01859389279306129	0.00000000000000000	0.00000000000000000	0.04616069552814255	0.06647337051902776	0.00000000000000000	0.99188701219870234	0.45212733616799927
STP0912	0.05181761601674706	0.00000000000000000	0.02983760828981952	0.00000000000000000	0.00000000000000000	0.01117890478700916	0.05618178421099163	0.00951383735125321	0.00000000000000000	0.03102905152943743	0.11246600732094683	0.01676700401516871	0.05437536836748730	0.18176314713883976	0.01474973181259079	0.19433175274499118	0.00000000000000000	0.00006281440937520	0.00000000000000000	0.07981004863118284	0.00000000000000000	0.02819150916217231	0.00190676246376986	0.00000000000000000	0.00000000000000000	0.03528189846138094	0.09073515328683629	0.00000000000000000	0.98085997995451324	0.29212277277087267
STP0944	0.09441104683572894	0.00348678850755619	0.02149015739407360	0.00000000000000000	0.00000000000000000	0.03019711648069424	0.00000000000000000	0.00328975117442887	0.16552127350978862	0.04297179889718027	0.00000000000000000	0.00056484163013883	0.14912569426665764	0.06740345976273840	0.06605532120108740	0.17026009710709250	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00101103268965070	0.00288608086545811	0.01668908627396135	0.00000000000000000	0.02808738258122310	0.00047132419688699	0.10184903478772736	0.03422871183792700	0.00000000000000000	0.98678324151682917	0.71172160298542930
STP1002	0.08415782026398076	0.00000000000000000	0.04473208486070541	0.00000000000000000	0.00000000000000000	0.01087223231257423	0.04076795516170727	0.00000000000000000	0.00000000000000000	0.03412178619127399	0.07853867466073219	0.02844221199500869	0.03512155678762466	0.08068876463609884	0.00528532435476726	0.20241526614545235	0.00000000000000000	0.00031700211489849	0.00000000000000000	0.13201946085494556	0.00000000000000000	0.03910123130649046	0.00028395622285373	0.00042855552507727	0.00000000000000000	0.06030141479574319	0.12240470181006546	0.00000000000000000	0.97130556649473765	0.65092882669223151
STP1046	0.02875316423800294	0.00000000000000000	0.03061861653480314	0.00000000000000000	0.00000000000000000	0.02210095478549958	0.04141214935449976	0.00461310260175095	0.00000000000000000	0.01849740493191498	0.12547662982016478	0.02752032848241611	0.03203151714877121	0.09639717931740739	0.01030986870644882	0.21093223700939651	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.16428177429543675	0.00000000000000000	0.02176228653434617	0.00000000000000000	0.00000000000000000	0.00075567396357554	0.06737448986606760	0.09716262240949783	0.00000000000000000	0.96032952364051749	0.60424794104145818
STP1087	0.07489081813262492	0.00000000000000000	0.03553470605465653	0.00000000000000000	0.00000000000000000	0.02990018350365334	0.02909263017801593	0.00000000000000000	0.00000000000000000	0.02607986462533156	0.08856731631903642	0.02919801169774460	0.06283810559956890	0.11687049753263334	0.01825076360715741	0.16884043221685480	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.16775620281654433	0.00000000000000000	0.01351284380849270	0.00000000000000000	0.00313710635487770	0.00000000000000000	0.07067563807180001	0.06485487948100763	0.00000000000000000	0.98006813021928374	0.52300396400086802
STP1154	0.05545250877304867	0.00000000000000000	0.04205543126302193	0.00000000000000000	0.00000000000000000	0.01682571227418091	0.02451733106908813	0.00093422777260468	0.00000000000000000	0.01314211751564654	0.10195605081696750	0.02315512418473696	0.02519616623440272	0.14558501251954770	0.00292580801235051	0.21389546665909320	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.18167611625148447	0.00000000000000000	0.02626661703053193	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03930048830986858	0.08711582131342568	0.00000000000000000	0.96739555507555619	0.43328166512348676
